주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"세종특별자치시 한누리대로 169, 303호 (나성동, 세종행복타워)",C,0,나성동,강남 더 뷰티 성형외과의원,044-864-8008,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,36.4802362709,127.2618118994
"세종특별자치시 한누리대로 273, 502~503호 (나성동, 새롬시티타워)",C,0,나성동,강남엘성형외과의원,044-863-1412,,2000,1000,1900,1000,1900,1000,1900,1000,2000,1000,1500,1000,,,,,36.4885276832,127.2564829302
"세종특별자치시 한누리대로 245, 401호 (나성동, 에스알파크원)",C,0,나성동,더블유성형외과의원,044-863-6673,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,36.4860703508,127.257680087
강원도 강릉시 경강로 2097  (임당동),C,0,,서울성형외과의원,033-645-0570,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1130,0930,,,,,37.75494718896902,128.89615994749474
강원도 강릉시 경강로 2109,C,0,임당동 문선빌딩4층,이해욱성형외과의원,033-648-4353,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1230,1000,,,,,37.75572473905569,128.8973280091582
"경기도 안양시 동안구 평촌대로223번길 65 (호계동, 범계빌딩 5층)",C,0,,곽앤지성형외과의원,031-385-3114,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.39004020129691,126.95216531465874
"강원도 강릉시 경강로 2110, 7층 (임당동, 동아빌딩)",C,0,임당동 동아빌딩7층,최정준성형외과의원,033-643-7033,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,37.755302741646744,128.8976035502616
경기도 안양시 동안구 동안로 120,C,0,,서울성형외과의원,031-388-4222,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.38975002759847,126.95225107567033
경기도 안양시 동안구 시민대로 187,C,0,,서정룡성형외과의원,031-386-0515,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.39167791808605,126.95157677654107
"경기도 안양시 동안구 평촌대로223번길 59, 502호 (호계동)",C,0,,스페셜성형외과의원,031-385-4450,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.39016289997456,126.95253560851726
"경기도 안양시 동안구 동안로 120, 평촌스포츠센타 606,607호 (호계동)",C,0,,연세이원성형외과의원,031-476-0021,,1830,1000,1830,1000,1830,1000,1830,1000,2030,1000,1530,1000,,,,,37.3895609005,126.9522469039
대전광역시 서구 계룡로 633,C,0,국민은행 옆 건물 8층,김재덕성형외과의원,042-472-0001,,1800,0930,1800,0930,1800,0930,,,1800,0930,1600,0930,,,,,36.339032467672794,127.3928641622161
"대전광역시 서구 대덕대로 179, 12층 (둔산동, 엠제이피부과굿모닝어학원빌딩)",C,0,미래여성병원 옆,김재룡성형외과의원,042-477-0011,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1530,1000,,,,,36.3494072998256,127.37683060317046
"대전광역시 서구 대덕대로 202, 경구빌딩 5층 (둔산동)",C,0,,더디자인성형외과의원,042-471-9980,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1530,0930,,,,,36.3508363145,127.378619957
"대전광역시 서구 대덕대로 187, 1,2,3,4층 (둔산동)",C,0,갤러리아 백화점에서 경성큰마을 4거리방향,닥터스미성형외과의원,042-471-1116,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,36.3500588129,127.377127847
"대전광역시 서구 대덕대로 183, 10층 (둔산동)",C,0,,디에스성형외과의원,042-484-1675,,1600,1000,1600,1000,1600,1000,1600,1000,1600,1000,1600,1000,,,,,36.349687970293886,127.37698791931875
"대전광역시 서구 계룡로553번길 72 , 5층(탄방동)",C,0,탄방동 고용센터 옆,리얼진성형외과의원,042-477-8080,,1900,0930,1900,0930,1900,0930,,,1900,0930,1700,0930,,,,,36.3461428429746,127.38543258372954
대전광역시 서구 계룡로 607,C,0,롯데백화점 맞은편,미래성형외과의원,042-524-4720,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1530,1000,,,,,36.34080930645704,127.39073883668254
대전광역시 서구 대덕대로 198,C,0,올리브영 건물 6층,미엘성형외과의원,042-489-0099,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0900,,,,,36.3505635645243,127.3783681766379
"서울특별시 강남구 강남대로 590, 5층 (논현동)",C,0,,물방울성형외과의원,02-511-7333,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5145357425,127.0204007993
"서울특별시 강남구 도산대로 104 (논현동, 2,3,4층)",C,0,3호선 신사역 2번출구 5M 직진 후 바로 우측건물,에스프로포즈성형외과의원,02-548-8836,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5160782711,127.0203424
"서울특별시 강남구 도산대로 318, SB TOWER 5층 (논현동)",C,0,,청담뉴라인성형외과의원,02-546-0101,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52186238480001,127.0366381506
대전광역시 서구 둔산로 34 (둔산동) ,C,0,씨엔씨타워,갤러리성형외과,042-489-3377,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,36.35138409817634,127.37752192827875
대구광역시 중구 달구벌대로 2126 (봉산동),C,0,,자연미인성형외과의원,053-428-3222,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.86467714327005,128.59601565526708
"대전광역시 동구 동서대로1695번길 4, 8층 (용전동, 에이치타워)",C,0,복합터미널점 선샤인호텔 맞은편 코너건물,닥터스미성형외과의원,042-334-1116,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,36.34992666022318,127.43806453195677
"경기도 성남시 중원구 산성대로 250-1, 4층 (중앙동)",C,0,"신흥역 종합상가 13번 출구, 신흥사거리",서울씨에스성형외과의원,031-745-0029,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.4396209596695,127.145447382565
"충청남도 아산시 충무로 4, 3층 (온천동)",C,0,우리은행 맞은편 돼지약국3층,박종필성형외과의원,041-547-3375,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,36.78161895391416,127.00444966209284
서울특별시 강남구 압구정로28길 42,C,0,,압구정비제이성형외과의원,02-518-8700,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.52379822816801,127.027454295591
서울특별시 강남구 학동로 342  (논현동),C,0,,아이라인성형외과의원,02-540-8666,,1900,1000,1900,1000,1900,1400,1900,1000,1900,1000,1600,1000,,,,,37.51675051104845,127.04085709882409
경기도 광주시 통미로 34  (경안동),C,0,,김응구성형외과의원,031-766-6553,,1800,1030,1800,1030,1800,1030,1800,1030,1800,1030,,,,,,,37.414751538,127.2565033155
"강원도 원주시 서원대로 184, 4층 (단계동)",C,0,고속버스터미널 맞은편 4층,우리들성형외과의원,033-731-9551,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.34376596941448,127.93170111476236
"강원도 원주시 남원로534번길 6 (단구동, 이룸빌딩)",C,0,GS슈퍼 옆,청담심스성형외과의원,033-763-6688,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.33128349618689,127.94744954286975
"강원도 원주시 서원대로 396, 3층 301호 (단구동)",C,0,롯데시네마 3층,최동익성형외과의원,033-744-3737,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.330927777777781,127.948794444444445
강원도 원주시 남원로 622,C,0,대성현대아파트 인근,최해천성형외과의원,033-765-7575,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1200,1000,,,,,37.33858815488345,127.95201872398877
"서울특별시 송파구 백제고분로7길 14, 2,4층 (잠실동, 태원빌딩)",C,0,,라미체성형외과의원,02-425-7070,,1900,1000,1900,1000,1900,1000,2100,1000,1900,1000,1600,1000,,,,,37.51027537,127.0804765495
"강원도 원주시 서원대로 156, 5층 (단계동)",C,0,,박현민성형외과의원,033-742-7773,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1700,1000,,,,,37.3440978196,127.9289155276
강원도 원주시 감영길 11,C,0,강원감영 뒤,백태준성형외과의원,033-735-7575,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,37.34740061921725,127.95012549264746
서울특별시 강남구 논현로 839 (신사동) ,C,0,"규명빌딩 2, 5층일부층, 압구정역 4번 직진, 도보 100m 거리 우측",워너비성형외과의원,02-541-8855,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52365235147157,127.02794195212829
"서울특별시 강남구 도산대로 423, 2,3층 (청담동)",C,0,,더클래스앤미자인성형외과의원,1599-3008,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.5239436495,127.0421913799
"서울특별시 강남구 테헤란로 105, 4,14층 (역삼동)",C,0,강남역 12번 출구,에이탑성형외과의원,02-555-0410,,1900,1000,1900,1000,1900,1000,2100,1300,1900,1000,1700,1000,,,,,37.498636725,127.0285297307
"서울특별시 강남구 논현로 841, 401호 (신사동)",C,0,401호,한미성형외과의원,02-516-8001,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1030,,,,,37.52405037209502,127.0280607328791
"서울특별시 강남구 강남대로 470, 808타워 7층 (역삼동)",C,0,,클래시성형외과의원,02-545-2115,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.50434628668871,127.02505306490275
"서울특별시 송파구 올림픽로 100 (잠실동, 3층)",C,0,,지인성형외과의원,02-425-1888,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5114170101962,127.0816902803217
대구광역시 중구 동성로 17 (동성로2가),C,0,,브이성형외과의원,053-431-0311,,1900,0900,2030,0900,1900,0900,1900,0900,2030,0900,1700,0900,,,,,35.86860480301681,128.5945673355763
"서울특별시 강남구 봉은사로 331, SH타워 5층 (논현동)",C,0,선정릉역 1번 출구,하트성형외과의원,02-555-5252,,1900,1100,1900,1100,1900,1100,,,1900,1100,1700,1100,,,,,37.5102805523,127.0429708999
"전라북도 익산시 무왕로11길 18-1, (영등동)",C,0,롯데마트와 홈플러스사이,조성배성형외과의원,063-834-3003,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.95872434992154,126.97305641313573
전라북도 익산시 무왕로 1030  (영등동),C,0,홈플러스 맞은편,유병표성형외과의원,063-836-6800,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.95803069729983,126.97114367352526
전라북도 익산시 중앙로1길 12 (중앙동1가),C,0,제일은행건물 3층,이정재성형외과의원,063-856-7800,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,35.94040139288584,126.94871747342995
"경기도 평택시 비전5로 7, 중앙프라자 4층 (비전동)",C,0,,청담비전성형외과의원,031-651-3010,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1700,1000,,,,,37.0000104118,127.1122369616
"서울특별시 성북구 도봉로 33, (길음동)",C,0,,이민녕성형외과의원,02-980-6633,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.61217288551843,127.0299412398442
"서울특별시 성북구 보문로 165, 2층,3층,4층 (삼선동5가)",C,0,성북구청 맞은편,임태균성형외과의원,02-929-3331,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,,,,,,,37.58896603893813,127.01627711602276
"서울특별시 성북구 동소문로 125, 골든타워 3층 (동선동4가)",C,0,,준성형외과의원,02-929-7357,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1500,1000,,,,,37.5941554733,127.0182167566
"서울특별시 강남구 삼성로 715, 5층 (청담동, 재동빌딩)",C,0,,엘성형외과의원,02-545-5200,,1900,1100,1900,1100,1900,1100,1900,1100,1900,1100,1400,1100,,,,,37.51965928704298,127.04940597725428
서울특별시 성북구 아리랑로 9 (동소문동6가),C,0,성신여대입구역 5번출구,메이저성형외과의원,02-922-7575,,2100,1000,1930,1000,1930,1000,1930,1000,2100,1000,1630,1000,,,,,37.59374222897869,127.0159833975997
"서울특별시 양천구 목동로 203, 5층 (신정동, 로데오빌딩)",C,0,,트로이성형외과의원,18008630,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.526705408,126.863805181
"부산광역시 부산진구 황령대로 12, 지하1, 지상2~3층 (범천동)",B,0,"1호선 범내골역 6출구 앞 100m 방향 
",케이성형외과병원,0516381004,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.14750359549201,129.06122689101528
서울특별시 양천구 중앙로 277 (신정동),C,0,신정네거리역 2번출구 ,김동주성형외과의원,02-2608-1484,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.52092865365394,126.8522094763917
"서울특별시 강남구 강남대로 596, 극동빌딩 5층 (논현동)",C,0,,리앤리성형외과의원,02-540-2022,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,37.51502229316781,127.02035116231144
"서울특별시 용산구 한강대로 69, 업무동 7층 701-7호 (한강로2가, 용산푸르지오써밋)",C,0,,모차르트성형외과의원,02-797-7707,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.5270418114,126.964893365
"서울특별시 강남구 논현로 843, EGI빌딩 3층 (신사동)",C,0,,라이트성형외과의원,02-543-0300,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5243947699,127.0279739044
"광주광역시 북구 동문대로 152, 6층 (두암동, 동강빌딩)",C,0,,샤인성형외과의원,062-261-3050,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.175994444444441,126.928011111111104
"충청북도 청주시 흥덕구 대농로 47, 4층 (복대동)",C,0,,티포인트성형외과의원,043-231-9008,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,36.64233769236793,127.42761540358215
"서울특별시 강남구 강남대로 390, 401호 (역삼동, 미진프라자)",C,0,강남역 1번 출구,신현태성형외과의원,02-3469-1235,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.4978402234,127.0285791857
경기도 수원시 영통구 봉영로 1606,C,0,,명성형외과의원,031-273-9200,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.254057645187316,127.07452360286308
"경기도 수원시 영통구 중부대로 288, 3층 (매탄동, 홍신빌딩)",C,0,,미드림성형외과의원,031-214-5114,,1830,1000,1830,1000,1300,1000,1830,1000,1830,1000,1400,1000,,,,,37.273436111111110,127.046947222222215
"광주광역시 광산구 임방울대로 348, 402호 (수완동)",C,0,,하얀성형외과의원,062-716-8582,,1900,1400,1900,0930,1900,0930,1900,0930,1900,0930,1330,0930,,,,,35.1910775791,126.8243830633
경기도 수원시 팔달구 권광로 191,C,0,,압구정집성형외과의원,031-239-7766,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.26463260453245,127.03261863119504
"서울특별시 강남구 도산대로 110 (논현동, 2층 전체)",C,0,신사역 1번출구,리본성형외과의원,02-3443-2266,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.516279977,127.0210211398
"서울특별시 강남구 논현로 841 , 509호 510호 (신사동)",C,0,"압구정역 4번 출구 도보 4분, JB미소빌딩 5층",엘르성형외과의원,02-3446-7377,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5240632171,127.0279059051
"서울특별시 강남구 봉은사로 215, KTS빌딩 2층 3층일부층 (논현동)",C,0,언주역 4번 출구,에버성형외과의원,02-3448-0088,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.5080881673,127.0355637363
"서울특별시 강남구 봉은사로 108, 6층 (역삼동)",C,0,신논현역 4번출구,넥스트성형외과의원,02-2052-1011,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1600,1000,,,,,37.5045335804,127.0255914666
"서울특별시 강남구 강남대로 476 (논현동, 7층)",C,0,신논현역 3번 출구,바탕성형외과의원,02-517-5953,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5049085694,127.0247908677
"서울특별시 강남구 강남대로 402, 시계탑빌딩 7층 (역삼동)",C,0,,비유성형외과의원,02-565-5010,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.4987774492,127.02782864
"서울특별시 강남구 도산대로 406, 청담퍼스트타워 3층 (청담동)",C,0,,비포성형외과의원,02-3446-7200,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5229747697,127.0404803952
서울특별시 강남구 압구정로30길 53,C,0,성지빌딩 4-5층/압구정역 3번출구,하나성형외과의원,02-541-7225,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.523787019771056,127.02920093558434
"서울특별시 강남구 압구정로 168 (신사동, 지하1층일부, 1층, 2층)",C,0,,제림성형외과의원,02-515-8787,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.526625649002966,127.02798378782412
"서울특별시 강남구 도산대로 107, 2층, 3층, 4층 / 도산대로1길 7, 2층, 3층, 4층 (신사동)",C,0,,비아이오성형외과의원,02-535-9000,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.5167810941,127.0201073117
"서울특별시 강남구 학동로6길 42, 3층 4층 5층일부 (논현동)",C,0,,어제오늘와이앤티성형외과의원,02-543-0015,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.50986731990001,127.02654336529999
