주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"경상북도 칠곡군 석적읍 북중리3길 59, 2층",C,0,,석적연합이비인후과의원,054-971-2275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1430,0900,,,,,36.07982929286777,128.41182586707208

"경기도 부천시 길주로 189 , 3층 (중동, 우신빌딩)",C,0,현대백화점사거리,유이비인후과의원,032-323-6415,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,,,37.50518634851821,126.76357675416676

"경기도 부천시 옥길로 113, 402호 (옥길동, 상림프라자)",C,0,,코아이비인후과의원,032-351-5150,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.4673240482,126.8220338204

경기도 부천시 부천로90번길 8,C,0,,코앤코이비인후과의원,032-651-2100,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.49200265109174,126.78486687608623

경기도 부천시 오정로 249,C,0,"오정프라자 4층, 오정동 OBS 옆 롯데리아 있는 건물 4층",코코이비인후과의원,032-676-7585,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.52990086860751,126.786151122049

"경기도 성남시 분당구 서현로210번길 20, 3,4층 305-3,306,402호 (서현동, 코코프라자)",C,0,,365에스와이(SY)서울연세이비인후과의원,031-704-5275,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,1800,1400,1800,1400,37.38579016481568,127.12389194958064

"경기도 성남시 분당구 야탑로 95, 2층 (야탑동,세신옴니코아)",C,0,,3대정이비인후과의원,031-709-8400,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.410165646406135,127.12931023386795

경기도 성남시 분당구 성남대로 385,C,0,,베일러연세이비인후과의원,031-710-9680,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.370495730480684,127.10769616833451

"대구광역시 수성구 용학로 303, 302호 (지산동,지산프라자)",C,0,,대구이비인후과의원,053-784-6209,,1800,0930,1800,0930,1230,0930,1800,0930,1800,0930,1300,0930,,,,,35.82170865844684,128.63932730564738

"경기도 성남시 분당구 황새울로342번길 11 (서현동) 403,404호",C,0,,e-서울이비인후과의원,031-706-0270,,1830,0900,1830,0900,1830,0900,1830,1400,1830,0900,1500,0900,,,,,37.38622977269404,127.12365479043254

"경기도 성남시 분당구 내정로17번길 2, 4001호 (정자동, 한솔프라자)",C,0,,고려이비인후과의원,031-726-2500,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.3621099741377,127.11447529933193

경기도 성남시 분당구 미금로 48,C,0,,김기환이비인후과의원,031-719-2653,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.33780939768025,127.1163753195332

"경기도 성남시 분당구 성남대로 168, 402호 (금곡동,미도프라자)",C,0,,분당서울이비인후과의원,031-741-0075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.35088748136273,127.10949312683758

"대구광역시 수성구 청수로 23, 2층 (중동)",C,0,,미래이비인후과의원,053-761-8575,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1500,0900,,,1300,0900,35.84118462788761,128.61054897032514

"경기도 성남시 분당구 내정로 170, 302호 (수내동,동신파크빌딩)",C,0,,김정규이비인후과의원,031-711-9601,,1830,0900,1830,0900,1830,0900,1830,1430,1830,0900,1400,0900,,,,,37.373424999999997,127.119602777777772

경기도 성남시 분당구 내정로 54,C,0,,김홍철이비인후과의원,031-712-5566,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.36384873509717,127.11655948704976

대구광역시 수성구 청수로 200,C,0,,박이비인후과의원,053-764-8924,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1800,0900,,,1300,0900,35.83891760745559,128.62979518405942

"대구광역시 수성구 지범로 105, (지산동)",C,0,,박창진이비인후과의원,053-782-5619,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1630,0900,,,1230,0900,35.825152039070396,128.6324348434298

경기도 성남시 분당구 돌마로 75,C,0,,다나이비인후과의원,031-719-5665,,1800,0900,1800,0900,1630,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,37.35038967968073,127.11043978351427

"경기도 성남시 분당구 내정로 29, 201호(정자동,금곡프라자)",C,0,,닥터김이비인후과의원,031-714-6379,,1845,0915,1845,0915,1845,0915,1845,0915,1845,0915,1400,0915,,,,,37.36287002218774,127.11447742648698

"경기도 성남시 분당구 대왕판교로 660, 316호 (삼평동, 유스페이스1)",C,0,,닥터홍이비인후과의원,031-628-6750,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,,,37.40054322178773,127.10724161426515

"경기도 성남시 분당구 성남대로 170, 603호 (금곡동, 한국프라자)",C,0,,두리이비인후과의원,031-714-5050,,1930,0830,1930,0830,1930,0830,1930,0830,1930,0830,1500,0830,,,,,37.3511866057,127.1095116198

전라북도 완주군 이서면 기지로 35 ,C,0,,에이스이비인후과의원,063-222-7585,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1430,0830,1800,1400,1800,1400,35.8387049528,127.0559487701

"대구광역시 수성구 달구벌대로 2504, 3층 (범어동)",C,0,,본이비인후과의원,053-746-7588,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,35.8584944888,128.6365267087

대구광역시 수성구 달구벌대로 3294,C,0,,사랑의이비인후과의원,053-794-4477,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,35.83640612322803,128.71576646841623

"대구광역시 수성구 달구벌대로 3218, 4층 (신매동, 서해빌딩)",C,0,,상쾌한이비인후과의원,053-795-0078,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,35.839304017457906,128.7081793900192

"대구광역시 수성구 명덕로 455 101동 2층 215호 (수성동3가, 수성3가롯데캐슬아파트)",C,0,,새솔이비인후과의원,053-782-7638,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,35.8560057561,128.6204248674

대구광역시 수성구 달구벌대로 3209,C,0,,세종이비인후과의원,053-793-4266,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.84025150419042,128.70796064213056

"대구광역시 수성구 동대구로 312, 4층 (범어동)",C,0,,소리와향기가있는종합이비인후과의원,053-759-8877,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.858143520527285,128.62692058078497

"경기도 성남시 분당구 돌마로 478 , 211호 (서현동, 창인프라자)",C,0,,분당연세이비인후과의원,031-702-8222,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1530,0900,,,,,37.37698184783437,127.1334352080248

"전라북도 완주군 이서면 기지로 47, 혁신타워 203호",C,0,,혁신이비인후과의원,063-224-2553,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1430,0830,1230,0830,1430,0830,35.83866106462674,127.05728137903031

경기도 성남시 분당구 정자일로 248,C,0,,상쾌한이비인후과의원,031-783-2070,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.37274856863843,127.10736968314995

충청북도 충주시 봉계1길 66 (칠금동),C,0,황금빌딩1층,연세이비인후과의원,043-851-8275,,1900,0900,1800,0900,1800,0900,1800,0900,1900,0900,1400,0900,,,1200,0900,36.982152777777777,127.916433333333330

"충청북도 충주시 계명대로 227, 2층 (연수동)",C,0,,임대준이비인후과의원,043-853-1259,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.9827325884,127.9399131214

대구광역시 수성구 달구벌대로 3099,C,0,,권영훈이비인후과의원,053-792-9397,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,35.84322233805855,128.69619538950218

"대구광역시 수성구 달구벌대로 2365, (수성동4가)",C,0,,김복연이비인후과의원,053-753-7588,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,1300,0930,35.85980045903538,128.62142536786368

충청북도 충주시 번영대로 121,C,0,임광사거리부근,진정언이비인후과의원,043-845-7002,,1850,0900,1850,0900,1850,0900,1850,0900,1850,0900,1320,0900,,,,,36.98746751474799,127.93127812639375

충청북도 충주시 봉계1길 62 (칠금동),C,0,롯데마트 맞은편 임플란티아치과 건물 5층,충주하나이비인후과의원,043-855-1175,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,1300,0900,36.981847459202704,127.9162084684831

대구광역시 수성구 명덕로 385,C,0,,김상일이비인후과의원,053-754-2870,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,35.854955428425015,128.61205813377563

"대구광역시 수성구 지범로 182 (지산동, 아주빌딩)",C,0,,김영진이비인후과의원,053-784-8884,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,35.821070695436326,128.63913633669492

"대구광역시 수성구 달구벌대로 3204, 3층 (신매동, 메디빌)",C,0,,김준홍이비인후과의원,053-791-9005,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.83994550453073,128.7069182162117

충청남도 천안시 동남구 충절로 6,C,0,CG나이트 앞 터미널사거리 동아빌딩 3층,천안드림이비인후과의원,041-554-7575,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,36.818399935235995,127.15800920591687

"충청남도 천안시 동남구 서부대로 276, 301호 (신방동, 학산프라자)",C,0,리차드미용실 맞은 편 ,푸른이비인후과의원,041-579-8275,,1900,0900,1900,0900,1900,0900,1900,1400,1900,0900,1500,0900,,,,,36.792705555555557,127.129275000000007

"경기도 성남시 분당구 분당로263번길 35 (서현동, 서현굿모닝프라자)",C,0,,라파이비인후과의원,031-707-8184,,1900,0900,2000,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.371744967264966,127.13978427528256

경기도 부천시 신흥로 228 ,C,0,중동메디칼빌딩402호,임이비인후과의원,032-321-5044,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.5040867636,126.776346447

"경기도 성남시 분당구 성남대로331번길 7, 401호 402-1일부호 (정자동, 정자스타빌딩)",C,0,,리앤홍이비인후과의원,031-714-1077,,1830,0900,1950,0900,1830,0900,1950,0900,1830,0900,1520,0900,,,,,37.3654609942,127.107202367

경기도 부천시 경인로 511,C,0,역곡남부역사거리 대덕빌딩 5층,양이비인후과의원,032-348-5050,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.48479783795924,126.81186965673456

"경기도 부천시 옥길로 111, 4층 402호 (옥길동)",C,0,,연세맑은이비인후과의원,032-346-5565,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.4671075341,126.8218534698

경기도 부천시 원종로 47 (원종동),C,0,원종사거리 베스킨라빈스건물 2층,정명균이비인후과의원,032-673-3837,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.524237444270724,126.80520583688496

경기도 부천시 부일로 341,C,0,중동펠리스카운티APT 상가4층,조경숙이비인후과의원,032-668-5125,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.48868285575395,126.76577191754515

"경기도 부천시 소향로 246, 3층 (중동, 새롬프라자6차)",C,0,중동롯데백화점 뒷편 국민은행 건너편 3층,조원이비인후과의원,032-321-8575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0930,,,,,37.50037466778894,126.77522559833433

"경기도 부천시 경인로 211, 2층 (심곡본동)",C,0,,조이비인후과의원,032-625-3486,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,1200,1000,,,,,37.4835812287,126.7789764139

경기도 부천시 소사로 758,C,0,원종사거리 농협 옆 한성건물 3층,연세이비인후과의원,032-683-7582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.52367756427579,126.80519650916531

"경기도 부천시 경인로 217, 3층 일부호 (심곡본동)",C,0,,연세이비인후과의원,032-614-2288,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,,,,,37.483517977759114,126.77984493599516

"경기도 부천시 역곡로 3, (역곡동,덕지빌딩)",C,0,역곡역 2번출구 씨티은행건물,연세이비인후과의원,032-345-3600,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.48570349655772,126.81143762350996

"경기도 성남시 분당구 판교로 435, 동양프라자 304호 (야탑동)",C,0,,명이비인후과의원,031-608-8800,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,1230,0900,37.4057438056,127.1222004607

경기도 성남시 분당구 판교역로 231,C,0,,미래이비인후과의원,031-696-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.4013526349628,127.10890523204725

"경기도 부천시 역곡로 481, (고강동)",C,0,고강사거리 맞은편 파리바게트 2층,연이비인후과의원,032-679-2488,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.527609784549426,126.81581331358495

"경기도 부천시 소사로 709, 202호 (원종동, 그린메디칼 프라자)",C,0,미성주유소 옆건물 2층,우리사랑이비인후과의원,032-675-7244,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1200,0900,37.51930128621099,126.8045654663049

"서울특별시 서초구 방배로 82, 2층 (방배동, 동곡빌딩)",C,0,방배역 4번출구,늘푸른이비인후과의원,02-597-4024,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.4818309517,126.9978156377

"서울특별시 서초구 강남대로 621, 2층 (잠원동, K TOWER)",C,0,신사역 5번 출구,닥터진이비인후과의원,02-2088-8585,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.5171309003,127.0187907415

서울특별시 서초구 동작대로 132 (방배동),C,0,이수역 1번 출구 안석빌딩 2층,두리이비인후과의원,02-3481-2275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.48822324641965,126.98265027350214

"서울특별시 서초구 서초중앙로 45, 서초레몬 203호 (서초동)",C,0,,라임이비인후과의원,02-587-8334,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,,,37.485783587472895,127.01544963723876

"대전광역시 서구 갈마로 255, 3층 (괴정동, 인선빌딩)",C,0,한민시장 옆 기업은행 3층,삼성이비인후과의원,042-538-5004,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.33353638919671,127.38231421898206

"대전광역시 서구 구봉로 139, 304,305,306,307호 (관저동)",C,0,느리울중학교 맞은편 노브랜드건물,서울아산이비인후과의원,042-543-5533,,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,1400,0830,1300,0900,1300,0900,36.29673469303711,127.33852582419378

"서울특별시 서초구 고무래로 26, 3층 (반포동, 반포동 대영빌딩)",C,0,교대역 6번출구 대영빌딩 3층,신민호이비인후과의원,02-596-6121,,1800,0830,1800,0830,1800,0830,1800,1400,1800,0830,1330,0830,,,,,37.50209948219652,127.011340965269

서울특별시 구로구 디지털로 288,C,0,구로디지털단지역 2.3번출구,e-서울이비인후과의원,02-3281-5075,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,,,,,,,37.48386811366677,126.89548983236762

서울특별시 서초구 태봉로 62 네이처프라자 403호,C,0,,수이비인후과의원,02-579-7575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.4640568012,127.0249989226

"서울특별시 서초구 사평대로57길 54, 4,5층 (반포동, 여호수아빌딩)",C,0,신논현역 2번 출구,스페셜이비인후과의원,02-545-3636,,1900,0930,1900,0930,1900,0930,1900,0930,2000,0930,1430,0930,,,,,37.5066101029,127.0226199182

"서울특별시 서초구 방배로 95, 3층 (방배동, 서경빌딩)",C,0,방배역 3번 출구,씨앤씨이비인후과의원,02-3471-9222,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,1600,1000,,,37.4826814689,126.9963864901

서울특별시 서초구 동산로12길 3  (양재동),C,0,,양재바른이비인후과의원,02-412-7200,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.471637282,127.0452820556

"서울특별시 서초구 남부순환로 2614, 308호, 309일부호 (양재동, 한솔로이젠트빌딩)",C,0,한솔로이젠트빌딩 308호,양재서울이비인후과의원,02-3463-5631,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.48440774488567,127.0368793563926

"서울특별시 구로구 디지털로34길 55, 코오롱싸이언스밸리2차 213,214호 (구로동)",C,0,이마트쪽에서 보이는 빕스가 있는 빌딩내에 있음,굿이비인후과의원,02-865-7595,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.483882226537695,126.89923450416936

"서울특별시 구로구 개봉로20길 6, 2층 (개봉동, 현대아파트1단지)",C,0,개봉역 방향 현대아파트2단지 상가 2층,맑은성모이비인후과의원,02-2611-5566,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.49314485075702,126.85798900229096

"서울특별시 구로구 고척로 123-1, 2,3층 (개봉동)",C,0,개봉푸르지오 아파트 맞은편,메디서울이비인후과의원,02-2619-3119,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1530,0900,,,,,37.50223264220768,126.84779950256784

"서울특별시 구로구 경인로 661, 236호 (신도림동,신도림1차 푸르지오)",C,0,신도림1차 푸르지오 상가 236호,명성모이비인후과의원,02-3439-8275,,1930,0930,1930,0930,1930,0930,1930,0930,1930,0930,1330,0930,,,,,37.5090485844,126.8869872307
