주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
경기도 수원시 팔달구 팔달로 159-1 (화서동),C,0,,서울외과의원,031-243-5995,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.282585202044785,127.00584264474818
"서울특별시 마포구 신촌로 92, 신촌카리스빌딩 12층 1호 (노고산동)",C,0,,연세선앤유외과의원,02-6375-0001,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.55517674584637,126.93568155272426
경상북도 고령군 대가야읍 왕릉로 105-1,C,0,,장시원외과의원,054-955-0119,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,35.72905060321698,128.26708186802375
대구광역시 중구 중앙대로 359 (남산동),C,0,,마리아유외과의원,053-252-6875,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1300,1000,,,,,35.86507295922509,128.59288917242955
부산광역시 사하구 다대로 549  (다대동),C,0,버스정류장: 다대 농협부근/예전 부산은행 맞은편,전형관외과의원,051-263-1661,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.0572340658515,128.97128873084154
"충청북도 청주시 흥덕구 2순환로 1234 (강서동, 3층302호)",C,0,고속버스터미널맞은편,씨엔씨미앤유외과의원,043-297-9111,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.6258644023,127.4297916602
"서울특별시 강남구 봉은사로 204, 4층 (역삼동,남곡빌딩)",C,0,강남차병원옆,좋은아침외과의원,02-558-6625,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.50716856269438,127.0344571983747
"경기도 의정부시 용민로 77, 1,2층 (용현동)",C,0,,한마음외과의원,031-853-9600,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.737694444444443,127.086483333333334
대구광역시 달성군 논공읍 논공로 756,C,0,,현대외과의원,053-616-9900,,1830,0920,1830,0920,1830,0920,1830,0920,1830,0920,1300,0920,,,,,35.729186111111112,128.445213888888901
"광주광역시 서구 상무중앙로 58, 5층 (치평동)",C,0,,탑라인외과의원,062-415-3000,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,35.1521035532,126.8489183754
"경기도 평택시 평택5로20번길 35, 501호 (합정동)",C,0,,메디트리연합 이상민외과의원,031-692-8005,,1900,0930,1800,0930,1800,0930,1300,0930,1900,0930,1300,0930,,,,,36.98971539011444,127.11334512989444
"제주특별자치도 서귀포시 월드컵로 8, 201호 (강정동)",C,0,,신윤석외과의원,064-739-2772,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,33.248992632,126.5073221055
전라북도 진안군 진안읍 시장2길 8,C,0,농림상사옆,송외과의원,063-433-4188,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1230,0830,,,,,35.792731286246834,127.43017037527397
"경상북도 포항시 북구 중흥로 171, 6층 (죽도동)",C,0,포항향도중학교 맞은편 국민은행 건물 6층,브이투이경외과의원,054-726-0006,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,36.01948636533017,129.3550772985679
부산광역시 중구 구덕로 4  (광복동1가),C,0,1호선 남포역 5번 출구/롯데백화점 맞은편,서울외과의원,051-293-6206,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1300,0930,,,,,35.09823198006217,129.03516608274788
부산광역시 사하구 다대로 423,C,0,버스정류장: 다대코오롱맨션 입구,대홍외과의원,051-262-7717,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,1300,0930,35.06519413068455,128.97987592433384
경상북도 상주시 화서면 화령북4길 2,C,0,,화령외과의원,054-533-8275,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1300,0800,,,,,36.444199737975104,127.94883523143656
"경기도 평택시 평택5로20번길 38, 4층 (합정동)",C,0,,연세로이외과의원,031-647-6772,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.989956368410425,127.11388017817408
"경기도 구리시 검배로 77, LG전자프라자 (수택동)",C,0,,삼성열린외과의원,031-567-1177,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,1300,0900,,,37.5957626244,127.1471457814
"부산광역시 부산진구 가야대로 486, 5층 (개금동, 해동메디컬)",C,0,2호선 개금역 1번출구/해동메디칼5층,부산대한외과의원,051-897-7588,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,35.15287325500083,129.02517191051078
경기도 안산시 단원구 고잔로 76,C,0,,김정우외과의원,031-486-6633,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.31883744237169,126.83510794015447
"광주광역시 서구 상무중앙로 64, 5층 (치평동)",C,0,,바른유외과의원,062-371-6875,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.15266958938253,126.84890415941041
부산광역시 중구 대청로 99  (대청동2가),C,0,1호선 남포역 1번출구,최용운외과의원,051-245-0480,,1800,1200,1800,1200,1800,1200,1800,1200,1800,1200,1400,1200,,,,,35.10302629936268,129.0308594480747
"서울특별시 강남구 압구정로28길 49, 유림아트홀 6층 601호 (신사동)",C,0,,유외과영상의학과의원,02-545-7887,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,,,37.52325956878249,127.02771103121962
경상북도 포항시 남구 구룡포읍 구룡포길 60-3,C,0,,황외과의원,054-276-5060,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.989658247462735,129.55306299979608
"광주광역시 서구 상무중앙로 7, 3층 (치평동)",C,0,세정아울렛 옆건물,예향외과의원,062-381-7501,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1475163142584,126.84803906903471
"전라남도 순천시 팔마로 126, 1층 (조곡동)",C,0,순천역 앞,정회정외과의원,061-744-8275,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,34.94512561002708,127.5024703068549
경기도 평택시 통복시장로6번길 18-3 (통복동),C,0,,이외과의원,031-654-2521,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.99538987757806,127.0860913678828
"경기도 남양주시 진접읍 해밀예당3로 60, 403호 (호평프라자)",C,0,,서울외과의원,031-562-7577,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0900,,,,,37.7151324675,127.1983868321
경기도 안산시 상록구 예술광장1로 54,C,0,,진외과의원,031-411-1113,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.32872642612915,126.8479444012859
"서울특별시 강남구 논현로171길 15 , 403,404호(카이로시티1) (신사동)",C,0,압구정역4번출구 카이로시티원4층,청담서울여성외과의원,02-518-5252,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,37.5254869789,127.0271416896
"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 2층 206,207,208(일부),222(일부),223호 (도화동)",C,0,,씨티창문외과의원,02-718-9975,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.54225880774428,126.94781364433918
서울특별시 강남구 언주로30길 13,C,0,도곡역과매봉역사이/대림아크로텔 901호,오세민외과의원,02-578-0051,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.48783729764696,127.0509831093927
충청북도 보은군 보은읍 보은로 114,C,0,중앙사거리 부근,서울외과의원,043-544-6000,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.4842639902,127.7180142633
부산광역시 기장군 기장읍 읍내로 107-1  ,C,0,버스정류장: 기장시장,차외과의원,051-724-4434,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.24522672329889,129.21617062399304
"경상북도 안동시 경북대로 432, 2,3층 (옥동)",C,0,송현한의원 옆,수외과의원,054-857-0697,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.5673193184831,128.69894261606305
"충청남도 태안군 태안읍 동백로 310, 3층 (태오빌딩)",C,0,태안시외버스터미널 건너편(하차장 방면),최영현장외과의원,041-674-0075,,1800,0830,1800,0830,1300,0830,1800,0830,1800,0830,1300,0830,,,,,36.747658484948154,126.30394048773318
부산광역시 강서구 대저로 254 (대저1동),C,0,버스정류장: 대저1주민센터 맞은편,김병권외과의원,051-973-2029,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,35.21377481417739,128.98018542893635
경상북도 안동시 경동로 871  (용상동),C,0,"1층, 장갑수치과의원 2층",제일외과의원,054-822-7577,,1820,0830,1820,0830,1820,0830,1820,0830,1820,0830,1300,0830,,,,,36.55936796251249,128.75169467360536
"서울특별시 마포구 신촌로 170, 상가301호 (대흥동, 이대역 푸르지오 시티)",C,0,이대역 푸르지오 상가 301,이종훈외과의원,02-6959-2013,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1400,0900,,,,,37.55650428681291,126.9447716197487
전라남도 여수시 동문로 103-2 (공화동),C,0,여수고등학교 옆,성바오로외과의원,061-662-9593,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,34.74602220229169,127.74260860082178
"인천광역시 서구 율도로 62-1, 3,4층 (석남동)",C,0,,중앙외과의원,032-571-7136,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5134070198,126.6690139195
경상남도 사천시 벌리로 5 (벌리동),C,0,,부산외과의원,055-832-7522,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,34.93886555961417,128.0803795638252
강원도 홍천군 남면 양덕원2길 19,C,0,남면터미널 뒷편 하나로마트 옆,호산외과의원,033-432-9387,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1200,0830,,,,,37.616783431689846,127.76867097324143
"대구광역시 중구 달구벌대로 2094, 대구메디스퀘어 6층 (남산동)",C,0,,대구서울하정외과의원,053-952-1106,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1500,0830,,,,,35.86503319231632,128.5941761950989
경기도 의정부시 시민로 173 (신곡동),C,0,,한외과의원,031-843-7903,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.73767060484459,127.05429725573563
대구광역시 북구 검단로 112,C,0,,류외과연합의원,053-382-7585,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.906552773749425,128.61994846623188
"경기도 의정부시 회룡로 188, 203,204호 (장암동)",C,0,,세인트폴외과의원,031-842-7033,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.72636869631078,127.05458846655178
울산광역시 동구 방어진순환도로 913,C,0,,현대연합외과의원,052-252-7558,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,35.5226647512386,129.43256306591675
서울특별시 강남구 논현로167길 15 (신사동) ,C,0,압구정역 4번출구 장천홀 뒤,향문외과의원,02-3446-7582,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.52443828157012,127.02683813063683
"서울특별시 마포구 양화로 133, 4층 (서교동, 서교타워)",C,0,홍대입구역 1번출구 SC은행 인근,서교외과의원,02-324-0952,,1830,0900,1830,0900,2030,0900,1300,0900,1830,0900,1400,0900,,,,,37.5553876532819,126.92096887016737
부산광역시 부산진구 서면로 64,C,0,서면역 7번출구/BS메디컬 센터 11층,부산흉부외과의원,051-714-6988,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.156460632046446,129.05807309414985
"경상북도 안동시 퇴계로 79 (목성동,2층)",C,0,2층,김묵환학문외과의원,054-857-8875,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,36.5660393054,128.7270670787
"제주특별자치도 제주시 연북로 38, 6층 (노형동, 연동타운)",C,0,,제주맘모아외과의원,064-713-3210,,1930,0900,1800,0900,1800,0900,1800,0900,1930,0900,1300,0900,,,1200,0900,33.48164896229855,126.48540303443433
전라남도 무안군 삼향읍 남악4로 86 (한양에드가 오피스텔 1차),C,0,"남악 국민은행 건물,",목포동문외과의원,061-242-8570,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1400,0900,34.8131522394,126.4663921832
"서울특별시 강남구 광평로56길 8-13, 수서타워 2층 202,203,204,205호 (수서동)",C,0,,삼성서울유외과의원,02-6941-3313,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.4867558859,127.1031737832
"서울특별시 강남구 영동대로 713, 튼튼병원빌딩 7층일부 (청담동)",C,0,,청담더유외과의원,02-511-7770,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.5213070998,127.0557509321
"대구광역시 달서구 구마로 265, 3층 (성당동)",C,0,,서부연합외과의원,053-657-7575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.837874999999997,128.556819444444443
"경기도 평택시 평택2로20번길 23, 3층 301호 (평택동, 21세기빌딩)",C,0,,평택핑크리본외과의원,031-618-5570,,1820,0930,1820,0930,1820,0930,1820,0930,1820,0930,1300,0900,,,,,36.99230549099735,127.08971401546823
"광주광역시 서구 죽봉대로 66, 1층 (농성동)",C,0,LG생활건강1층,웰스유외과의원,062-351-8885,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1200,0900,,,,,35.15910599984904,126.88365613161724
경기도 여주시 청심로 161 (홍문동),C,0,,조은형외과의원,031-886-7114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,37.29765386166141,127.63806737451345
경기도 평택시 중앙로 80-1 (합정동),C,0,,평택사랑외과의원,031-653-1195,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,36.99376285325096,127.09200493585226
경상북도 구미시 장천면 강동로 207-5,C,0,,장천외과의원,054-473-7800,,1630,0750,1630,0750,1630,0750,1630,0750,1630,0750,1200,0750,,,,,36.12537641640302,128.49474980256883
서울특별시 강북구 도봉로 324,C,0,수유역 4번출구,하맥외과의원,02-985-2332,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.636868986613,127.02478803942772
"서울특별시 강남구 역삼로 149, 녹동빌딩 2-3층 (역삼동)",C,0,,센트럴흉부외과의원,02-568-7189,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1530,0930,,,,,37.494893868,127.03546249
"서울특별시 중구 을지로 211, 2층 (을지로5가, 유성빌딩)",C,0,을지로4가역 부근,중앙외과의원,02-2279-0771,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,37.56709914197254,127.00148086072377
"제주특별자치도 제주시 노형로 407, 노형타워 307호 (노형동)",C,0,,제주수흉부외과의원,064-747-2185,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1230,0930,,,,,33.4858170726,126.4782984881
경상북도 포항시 북구 포스코대로 288,C,0,,고창대유외과의원,054-283-6064,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0840,,,,,36.01998144938936,129.3553514520568
"서울특별시 강남구 남부순환로 2912, 201호 (대치동)",C,0,도곡역3번출구/센트럴500 그랑프리앤쇼핑몰 201호,정파종외과의원,02-557-3553,,1830,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,37.49066780018764,127.0560778572362
울산광역시 동구 방어진순환도로 785 (전하동),C,0,울산 동부경찰서 입구.국도 자동차매매상사 옆.,동구학문외과의원,052-232-0975,,1830,0900,1830,0900,1400,0900,1830,0900,1830,0900,1300,0900,,,,,35.511810587391714,129.43035464533952
서울특별시 강남구 강남대로 598,C,0,신사역 3번출구 근처,강남예일외과의원,02-549-7510,,2100,0930,1900,0930,1900,0930,1900,0930,2100,0930,1600,0930,,,,,37.515193257991186,127.02037505380986
"경상남도 통영시 새터길 20, 1층,2층,4층,5층 (서호동)",C,0,통영여객선터미널 부근,제일외과의원,055-645-7582,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1200,0830,,,,,34.84101156396481,128.41816177870933
"서울특별시 강북구 도봉로 59, 2,4층 (미아동)",C,0,미아삼거리역 6번출구 2층/ 롯데백화점 맞은편,봄여성외과의원,02-980-6075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.61419117462226,127.02964756701658
대구광역시 북구 칠곡중앙대로 400  (태전동),C,0,,강북학운외과의원,053-326-6789,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.93132369299804,128.54854888701234
"경기도 수원시 권선구 효원로256번길 7, 105-108,111,113,114,203-206호 (권선동)",C,0,,박희붕외과의원,031-233-5571,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.26164897824107,127.02977484670053
부산광역시 부산진구 가야대로 750  (부전동),C,0,"1,2호선 서면역 7번출구",주외과의원,051-805-1119,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.1573249084,129.0536496827
부산광역시 기장군 일광면 일광로 99,C,0,버스정류장: 일광수협 맞은편,복음외과의원,051-721-5055,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,35.265382224594134,129.23306795949753
대전광역시 유성구 봉산로 27 (송강동),C,0,송강프라자 1층,우리들외과의원,042-935-1116,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,36.43591391593561,127.38646931120498
울산광역시 북구 호계로 202 (호계동),C,0,,청십자흉부외과의원,052-295-5919,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.622269444444441,129.355497222222226
경상북도 문경시 중앙로 149 (점촌동),C,0,,정명근외과의원,054-552-0055,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.598222222222219,128.201266666666669
"서울특별시 강남구 강남대로 370, 3층 (역삼동)",C,0,강남역 2번출구에서 100M 안쪽,강남연세흉부외과의원,02-556-9388,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,1200,0930,,,,,37.495861456,127.0292207452
전라북도 무주군 설천면 무설로 1583,C,0,설천면소재지 신협2층,성모외과의원,063-324-1342,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,36.009592657281274,127.7872204930882
전라북도 군산시 미원로 120,C,0,미원동 전북은행 맞은편,박외과의원,063-445-2466,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,35.979638164113126,126.7175129405244
"서울특별시 강북구 도봉로 30, 12층 (미아동, 에코피아빌딩)",C,0,미아삼거리역 3번출구 직진50M,푸름외과의원,02-981-6006,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1400,0900,,,,,37.61157712124258,127.030759858922
"광주광역시 서구 상무대로 1088-1, 1,3,4층 (화정동)",C,0,광주시 서구화정동 중앙병원옆,정권율외과의원,062-368-7572,,1800,0830,1800,0830,1800,0830,1230,0830,1800,0830,1230,0830,,,,,35.152388888888886,126.881019444444448
서울특별시 강남구 영동대로 342,C,0,,김수균외과의원,02-555-5875,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.5052100387,127.0657277276
충청북도 제천시 의림대로 128 (중앙로2가),C,0,/중앙공원 시민회관 맞은편 인근,김태영외과의원,043-653-0083,,1830,0900,1830,0900,1330,0900,1830,0900,1830,0900,1330,0900,,,,,37.139052835195116,128.21130688332255
대전광역시 유성구 월드컵대로316번길 64 (상대동),C,0,대전예술고등학교 옆 건물,하나외과의원,042-823-5090,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,36.346573154565945,127.33473961536056
"대구광역시 북구 칠곡중앙대로 393, 3층 (태전동)",C,0,,다비드제통외과의원,053-351-1704,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.93073216253069,128.54773960650758
대전광역시 중구 동서대로 1306 (오류동),C,0,오룡역2번출구,한강외과의원,042-523-9856,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0900,,,,,36.32811661522004,127.40478484066192
대구광역시 중구 중앙대로 359 11층 (남산동),C,0,,닥터조제통외과의원,053-637-6379,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.814152066908406,128.52292013846377
경기도 수원시 권선구 덕영대로1201번길 8,C,0,,미래외과의원,031-222-5443,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,37.24948661974199,127.02245017568629
대전광역시 대덕구 계족로 561 (중리동),C,0,하나로병원 쪽,장안외과의원,042-637-1700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,36.36166072869181,127.43118068489937
대전광역시 유성구 신성로68번길 44 (신성동),C,0,신성동 하나아파트 뒷편,김병석흉부외과의원,042-862-1131,,1900,0930,1900,0930,1900,0930,1900,1400,1900,0930,1230,0930,,,,,36.387675133384626,127.34940957196535
"대구광역시 달성군 다사읍 서재로 120, 1층",C,0,,서재외과의원,053-585-3480,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.87430650725651,128.4976415830319
"강원도 동해시 중앙로 237, 4층 (천곡동, 삼양골든상가)",C,0,천곡동 윤이비인후과 건물 4층,홍정안외과의원,033-535-0959,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1130,0900,,,,,37.522099798170586,129.11377005833103
"전라북도 정읍시 중앙로 84 (연지동, 박흥수외과)",C,0,기업은행 오거리,박흥수일반외과의원,063-533-8877,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.5693613371207,126.84918705922835
"서울특별시 종로구 지봉로 29, 501호 (창신동)",C,0,동묘앞역 7번출구 신한은행건물 5층/,강북서울외과의원,02-747-0001,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.57253925059003,127.01530002692814
"경기도 안산시 상록구 석호로 310-1, 1~3층 (본오동)",C,0,,우리외과의원,031-418-7114,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.293294444444442,126.865016666666662
충청남도 청양군 청양읍 중앙로열길 6-1,C,0,버스터미널 옆,신충수외과의원,041-943-6200,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1200,0800,,,,,36.4516941485638,126.80377771525636
"경상남도 창원시 진해구 냉천로 101, 2층(석동,한사랑빌딩)",C,0,경남은행 맞은편,한사랑외과의원,055-547-7500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.159808333333331,128.707277777777790
"서울특별시 강북구 삼양로 318 (수유동, 방외과)",C,0,빨랫골 삼거리,방외과의원,02-984-1255,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.631784411788395,127.01794951255529
"충청북도 청주시 흥덕구 2순환로 1240, 3층 (강서동)",C,0,시외버스터미널 맞은편,성모흉부외과의원,043-715-7977,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,36.62546329117698,127.43007116400032
경기도 여주시 세종로 77-1  (홍문동),C,0,,비타민외과의원,031-885-0911,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.29082713847988,127.63549709419976
전라북도 부안군 부안읍 번영로 106,C,0,아담사거리 변산방향 24시편의점 옆,부안박외과의원,063-583-0480,,1700,0800,1700,0800,1100,0800,1700,0800,1700,0800,,,,,,,35.72639451194179,126.73146520055402
"경기도 구리시 체육관로 168, 1,2층 (수택동, 한외과)",C,0,,한외과의원,031-563-2454,,1830,0900,1830,0800,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.5996316455,127.1365088255
부산광역시 부산진구 동평로 420 ,C,0,1호선 양정역 3번출구,창문외과의원,051-851-5255,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.172966714687,129.07051008382265
"경기도 평택시 중앙2로 13, 502호 (평택동)",C,0,,평택장문외과의원,031-658-5902,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,36.991961111111110,127.089255555555553
충청북도 청주시 흥덕구 사직대로 66,C,0,,박윤상외과의원,043-274-5005,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,36.63432375743878,127.45499354788925
인천광역시 서구 탁옥로 45 (심곡동),C,0,,속편한외과의원,032-719-8740,,1800,0900,1800,0900,1800,0900,2000,1400,1800,0900,1300,0900,,,,,37.544092546832104,126.6746130353527
충청북도 청주시 흥덕구 직지대로 575 (봉명동),C,0,/봉명동 서원경주유소 인근,녹십자외과의원,043-263-5533,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.64349746731892,127.45680964973022
"서울특별시 강남구 논현로 815 (신사동, Burda Moon 빌딩)",C,0,,에비타흉부외과의원,02-549-1575,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,,,,,,,37.5213674409739,127.02780535379097
경상북도 안동시 퇴계로 100 (북문동),C,0,목성교 ,한일외과의원,054-857-8116,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.56674396159772,128.72936145485895
"서울특별시 강남구 영동대로 617, 3층 (삼성동)",C,0,봉은사역 2번 출구,이해경유외과의원,02-6205-9000,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,37.5151677996,127.0591759355
