주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
서울특별시 영등포구 가마산로90길 1-1 (신길동),G,0,,대방한의원,02-833-1347,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.50391012508244,126.92138731119509

"서울특별시 영등포구 영신로34길 5, 2층 (영등포동4가)",G,0,,덕수의료재단덕수당한의원,02-2678-8225,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1330,0900,,,,,37.5200612926,126.9018164713

서울특별시 영등포구 도림로 227-1 (신길동),G,0,,덕인한의원,02-844-2218,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.49885754183806,126.90460810742005

"서울특별시 영등포구 도신로29사길 1, 4층 (영등포동)",G,0,,도림케어빌한의원,02-846-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.51012745552651,126.90478378337741

서울특별시 영등포구 도림로 331 (도림동),G,0,,도림한의원,02-846-1800,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.50710400514279,126.90080198977586

"서울특별시 영등포구 대림로 211, 화성빌딩 (대림동)",G,0,,도성한의원,02-846-2908,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.49941742951074,126.89751901605774

"서울특별시 영등포구 영신로19길 5, 2층 (영등포동)",G,0,,도토리한의원,02-6952-5002,,2000,0900,2000,0900,2000,0900,1300,0900,2000,0900,1300,0900,,,,,37.51440015766746,126.90722608407067

"서울특별시 영등포구 도신로 120, 3층 (신길동, 신영빌딩)",G,0,도림초등학교 인근,동서한의원,02-501-8228,,1900,0900,1900,0900,1900,0900,1900,1400,1900,0900,1400,0930,,,,,37.50821065793316,126.90545578171996

"서울특별시 영등포구 도신로 90, 2층 (신길동, 서울크리닉빌딩)",G,0,,동성한의원,02-835-2402,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.50694321,126.9024579668

"서울특별시 영등포구 여의공원로 13, 한국방송공사 자료동 3층 (여의도동)",G,0,,루아한의원,02-761-2618,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,1000,,,,,37.5259689002,126.9167191018

서울특별시 영등포구 양평로22길 14 (양평동4가),G,0,,류한의원,02-2633-7576,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1530,0930,,,,,37.53885386942006,126.89494410490892

"서울특별시 영등포구 여의나루로 42, 여의도종합상가 201호 (여의도동)",G,0,,마메모메한의원,02-2138-8575,,2030,1030,2030,1030,2030,1030,2030,1030,1900,1030,1400,1000,,,,,37.5214694205,126.9249729587

서울특별시 영등포구 당산로 223 (당산동5가),G,0,,맑은숲한의원,02-2634-1075,,2100,0930,2100,0930,2100,0930,2100,0930,2100,0930,1400,1000,1400,1000,1400,1000,37.53373434670995,126.90116043687841

서울특별시 영등포구 도신로 236 (신길동),G,0,,명생한의원,02-843-2927,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,1400,0930,,,,,37.51230703385284,126.91741971953978

"서울특별시 영등포구 영등포로 103, 204호 (당산동2가, 하나비즈타워)",G,0,,명성한의원,02-2675-3442,,1900,1000,1900,1000,1900,1000,,,1900,1000,1800,1000,,,,,37.52208940224521,126.8931963935185

"서울특별시 영등포구 양평로 5 (당산동5가, 성원빌딩)",G,0,당산역 9번출구,명인한의원,02-2039-7398,,1800,0900,2000,0900,1800,0900,2000,0900,1800,0900,1500,0900,,,1500,0900,37.5320976911,126.9050183406

서울특별시 영등포구 영중로24길 4 (영등포동5가),G,0,,명진한의원,02-2637-5075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,1700,0930,37.522075388154626,126.90557405753047

"서울특별시 영등포구 가마산로48길 16, 2층 206호 (대림동, 신풍프라자)",G,0,,몸과맘한의원,02-836-7975,,1900,0930,2100,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.501485695064424,126.90122105674462

"서울특별시 영등포구 당산로 137, 2층 (당산동3가, 세종빌딩)",G,0,영등포구청역 3번 출구,몸한의원,02-3667-7501,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,,,37.52698383964021,126.89670748520369

서울특별시 영등포구 디지털로53길 22 (대림동),G,0,,문성당한의원,02-847-5581,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.49230896075581,126.90017475374017

서울특별시 영등포구 국제금융로6길 26 (여의도동),G,0,노총빌딩 3층,미가온한의원,02-782-2100,,1900,0930,2000,0930,2000,0930,2000,0930,1900,0930,1400,0930,,,,,37.5219716194972,126.92696343676326

"서울특별시 영등포구 양평로 53, 601호 (당산동5가, 코트론빌딩)",G,0,,미래솔한의원,02-2678-0975,,2100,1100,2100,1100,,,2100,1100,2100,1100,1530,1030,,,,,37.53431757091144,126.90041745974108

"서울특별시 영등포구 당산로 132 (당산동3가,광명빌딩 2층)",G,0,영등포구청역4번출구후진방향10m,미소로한의원,02-2068-5009,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1600,0930,,,,,37.52639657289651,126.89702704888705

서울특별시 영등포구 당산로 214,G,0,당산역 9번 출구 뒷편,미소짓는한의원,02-2636-7511,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1600,0930,,,1600,0930,37.53286764965316,126.90349405669173

서울특별시 영등포구 국회대로 553 (당산동4가),G,0,영등포구청역 3번 출구 삼익아파트 맞은 편,바른한의원,02-2675-1075,,1900,1000,2100,1000,1900,1000,2100,1000,1900,1000,1400,1000,,,,,37.52856547638167,126.89611248902851

"서울특별시 영등포구 경인로 725, 지하2층 (문래동2가, 조양빌딩)",G,0,하나은행 문래동지점 건물,백년한의원,02-733-2255,,1800,0900,2000,0900,1800,0900,1800,0900,2000,0900,1300,0900,,,,,37.5124141176,126.8940989304

"서울특별시 영등포구 양평로 24-1, 2,3층 (당산동6가, O.K 빌딩)",G,0,당산역 8번 출구 인근,보명한의원,02-2632-0110,,1800,0900,2100,0900,1800,0900,2100,0900,1800,0900,1600,0900,,,1600,0900,37.533311020526966,126.90359303871472

"서울특별시 영등포구 도신로56가길 10, 2층 (신길동)",G,0,영신초등학교 인근,보원당한의원,02-832-1075,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1400,0900,,,,,37.51049356957738,126.9171434781312

서울특별시 영등포구 영등포로27길 7,G,0,,보제한의원,02-2633-1447,,1630,1030,1630,1030,1630,1030,,,1630,1030,1700,1030,,,,,37.52178885342544,126.89904703795062

"서울특별시 영등포구 대림로 247, 303호 (대림동, 대림프라자)",G,0,서울중앙교회 건너편,본디올대림한의원,02-836-0707,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.5025230023,126.8962571527

"서울특별시 영등포구 국회대로76길 33, 5층 (여의도동)",G,0,,사랑한의원,02-761-0045,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,1600,0900,1300,0900,37.529534688374305,126.92418651798026

서울특별시 영등포구 양평로 16,G,0,당산역 9번출구,생명나무한의원,02-2672-1075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,37.53284334432361,126.90461189427415

"서울특별시 영등포구 대림로 76 (대림동, 동화빌딩)",G,0,대림사거리,서울의료복지사회적협동조합우리네한의원,02-848-2150,,2100,0930,1900,0930,1900,0930,1900,0930,2100,0930,1700,1000,,,1500,0930,37.48945916795062,126.9057643658115

"서울특별시 영등포구 경인로 847, 3층 (영등포동3가)",G,0,영등포 롯데백화점 건너편,선한의원,02-2633-9754,,2100,1000,2100,1000,2100,1000,2100,1000,2100,1000,1700,1000,1700,1000,1700,1000,37.51675692045958,126.90689287114603

서울특별시 영등포구 대림로22길 37  (대림동),G,0,,세종한의원,02-844-9794,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,37.49556320671348,126.9042911423189

"서울특별시 영등포구 문래로 92, 5층 (문래동3가, 대소빌딩)",G,0,문래역 3번출구 ,소나무한의원,02-2637-8142,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1500,0930,,,,,37.519242004886124,126.89220700848658

서울특별시 영등포구 선유서로 117 (양평동3가),G,0,,소담한의원,02-2672-7582,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1430,0930,,,,,37.526163090146184,126.8862394755313

"서울특별시 영등포구 영등포로 208-1, 2층 (영등포동4가)",G,0,영등포역 영등포시장교차로 인근,속청한의원,02-2676-3003,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0900,,,,,37.519666997,126.9044323051

"서울특별시 영등포구 대림로29길 12, 2층 (대림동)",G,0,대림역 6번출구 두암어린이공원 인근,송제한의원,02-848-7577,,1730,0930,1730,0930,1900,0930,1330,0930,1730,0930,1330,0930,,,,,37.49570569958667,126.89799903719526

"서울특별시 영등포구 의사당대로 127  (여의도동, 롯데캐슬엠파이어)",G,0,여의도역 5번 출구 ,수연한의원,02-783-6561,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,,,37.51999666308634,126.92647854620257

"서울특별시 영등포구 영등포로 262, 2층 (영등포동3가)",G,0,,수원한의원,02-2634-1582,,1700,1000,1700,1000,1700,1000,,,1700,1000,1700,1000,,,1700,1000,37.51853661819625,126.91067331088798

"서울특별시 영등포구 도신로 235, 104호 (신길동)",G,0,,신길경희한의원,02-841-1075,,2100,0800,1900,0800,2100,0800,1900,0800,2100,0800,1500,0800,,,,,37.5124936605,126.9169467206

"서울특별시 영등포구 신풍로 93, 메트하임 2층 201호 (신길동)",G,0,,신길바른몸한의원,02-849-8860,,1830,0930,1830,0930,2000,0930,1830,0930,1830,0930,1400,0930,,,,,37.5002686125,126.916643611

"서울특별시 영등포구 영중로 145 (영등포동8가, 영등포삼환아파트)",G,0,영등포삼환아파트 상가,신세계한의원,02-2672-3569,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52996056610787,126.90507988074414

"서울특별시 영등포구 신길로 166, 2층 (신길동)",G,0,삼성디지털프라자 신길점 인근,신익순한의원,02-841-2008,,1900,0930,2100,0930,1900,0930,2100,0930,1900,0930,1400,0930,,,,,37.50704381182291,126.9112027438956

"서울특별시 영등포구 신풍로 22, 2층 (신길동)",G,0,7호선 신풍역 3번출구 인근,신풍한의원,02-831-4410,,2100,0930,1900,0930,1900,0930,1900,0930,2100,0930,1700,0930,,,,,37.4999598278,126.9084743668

서울특별시 영등포구 도림로 481-1 (문래동4가),G,0,구립영등포노인종합복지관 맞은 편,신한한의원,02-2633-5716,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,,,37.51646125644765,126.88997132260068

"서울특별시 영등포구 양평로 64, 3층 (당산동6가, 한경빌딩)",G,0,당산역 13번 출구,아나파한의원,02-2635-3570,,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,1500,0930,,,,,37.53513889991134,126.8999637971542

"서울특별시 영등포구 선유로 70, 205호(문래동3가,우리벤처2빌딩)",G,0,,아름드리한의원,02-2675-7510,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.52016273974232,126.89014687957085

"서울특별시 영등포구 선유로 63, EEU동신타워 3층 304호 (문래동6가)",G,0,동신타워빌딩 304호,아이엔여기한의원,02-6212-1075,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1430,0930,,,,,37.5196535472,126.8890481072

"서울특별시 영등포구 시흥대로 663, 2층 (대림동)",G,0,대림성모병원 옆,아침나무한의원,02-833-0178,,2000,0900,2000,0900,2000,0900,1300,0900,2000,0900,1300,0900,,,,,37.4910031803,126.9076485341

"서울특별시 영등포구 영중로 51-1, 6층 (영등포동6가, 닥터스 빌딩)",G,0,영등포시장역 4번 출구,안준석한의원,02-2069-2500,,1800,1000,2000,1000,1800,1000,,,1800,1000,1700,1000,,,,,37.52094657308551,126.9046207167052

"서울특별시 영등포구 대림로 170, 2층 (대림동)",G,0,우성2차아파트 옆,약손한의원,02-835-8875,,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,1400,0900,,,,,37.4961395801,126.8996223093

서울특별시 영등포구 여의대방로69길 28 (여의도동),G,0,유성빌딩 5층,여의도경희한의원,02-769-1075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.521400565944674,126.9302354579269

"서울특별시 영등포구 의사당대로 108, 303호 (여의도동, 아일렉스)",G,0,여의도역 6번 출구,여의도한의원,02-786-0916,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.52101468761369,126.9239915210551

서울특별시 영등포구 국제금융로6길 33 (여의도동),G,0,여의도역 5번출구 맨하탄빌딩 301호,여의신광한의원,02-783-8775,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1600,0830,,,,,37.52078947719326,126.92691027043375

"서울특별시 영등포구 영신로38길 16, 2층 (영등포동6가)",G,0,,영등포한의원,02-2634-2027,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0930,,,1600,0930,37.5207325356532,126.90290155203321

서울특별시 영등포구 도신로29가길 14 (도림동),G,0,,영생한의원,02-833-8859,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.509494817052996,126.90666436588594

"서울특별시 영등포구 대방천로14길 32, 2층 (신길동, 신길3차우성아파트상가)",G,0,,영신한의원,02-832-2707,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,,,1400,1000,,,37.499049478564416,126.9100023436164

"서울특별시 영등포구 영신로 1-2, 2층 (도림동)",G,0,,영일한의원,02-849-8755,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.51186829290645,126.90950043686634

"서울특별시 영등포구 국제금융로7길 22, 202호 (여의도동, 대교B상가)",G,0,,예담한의원,02-780-2559,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52333803351427,126.93320833465762

"서울특별시 영등포구 신풍로 33, 신영빌딩 2층 (신길동)",G,0,신풍역 5번 출구,오동나무한의원,02-877-7082,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.500393543408,126.91007971796363

"서울특별시 영등포구 여의대방로 394, 201호 (여의도동, 우정빌딩)",G,0,샛강역 3번출구 인도네시아대사관 인근,온지당한의원,02-780-9890,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.51939099559866,126.93276666660483

서울특별시 영등포구 도림로 158 (대림동),G,0,,용한의원,02-841-1600,,2100,0930,2100,0930,2100,0930,2100,0930,2100,0930,1500,0930,1500,0930,1500,0930,37.49416075661188,126.8993716567622

서울특별시 영등포구 여의대방로 65  (신길동),G,0,보라매두산위브아파트 인근,우리가족한의원,02-847-5757,,1900,0900,1900,0900,1900,0900,2000,1400,1900,0900,1600,0900,,,,,37.49679231747049,126.9133478560835

"서울특별시 영등포구 도림로 188-1, 2층 (대림동, 송서빌딩)",G,0,우성 1차 아파트 맡은편,우리경희한의원,02-833-3031,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,1900,,,,,37.4959037349,126.9020290397

서울특별시 영등포구 신길로 159 (신길동),G,0,,우신한의원,02-832-2641,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,,,,,37.50646684882413,126.9107781737717

서울특별시 영등포구 당산로48길 2 (당산동6가),G,0,,유진한의원,02-2676-0863,,1730,1000,1730,1000,1730,1000,1730,1000,1730,1000,1200,1000,,,,,37.53408871188164,126.9025719692945

서울특별시 영등포구 여의대방로35길 4 (신길동),G,0,,이상철한의원,02-833-0491,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.50164072920277,126.92040581007362

"서울특별시 영등포구 양평로 127, 501호 (양평동5가, 기독교복음방송)",G,0,선유도역 7번 출구,이수진한의원,02-2671-7171,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1400,1000,,,,,37.5377821856,126.8934973319

"서울특별시 영등포구 영중로 64, 2층 (영등포동5가)",G,0,영등포시장역 3번출구 인근,이정열한의원,02-2632-6578,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.52192024204125,126.90535705754968

서울특별시 영등포구 여의나루로 42,G,0,여의도역 5번 출구,이지한의원,02-786-2710,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1200,0930,,,,,37.52159213876927,126.92478465438151

서울특별시 영등포구 신길로 164 (신길동),G,0,,이화한의원,02-836-5293,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,37.506874434278664,126.91122671603233

"서울특별시 영등포구 신길로 49, 2층 (대림동)",G,0,썬프라자 삼거리 ,인수한의원,02-849-3047,,2100,0900,1900,0900,1900,0900,2100,0900,1900,0900,1400,0900,,,,,37.49714833671937,126.90802093365656

"서울특별시 영등포구 당산로 166, 5층 (당산동4가, 박의원빌딩)",G,0,,인애한의원,02-2635-8875,,2000,1000,2000,1000,,,2000,1000,2000,1000,1700,1000,,,1700,1000,37.529111731,126.8984694338

"서울특별시 영등포구 영중로 10-1, 2층 (영등포동3가)",G,0,,일맥한의원,02-2633-8475,,2100,1030,2100,1030,2100,1400,2100,1030,2100,1030,1500,1030,,,,,37.51734759535428,126.90640800183588

서울특별시 영등포구 가마산로 471-4 (신길동),G,0,신풍시장 인근,임종원한의원,02-841-2859,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,1000,,,1700,1000,37.50614473512652,126.90900064314903

"서울특별시 영등포구 신풍로12길 3, 3층 (신길동, 중앙빌딩)",G,0,신풍역 1번 출구,장준혁한의원,02-438-6003,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,1600,0900,1600,0900,37.4997327649,126.9132379603

서울특별시 영등포구 영등포로 33 (양평동2가),G,0,,전영완한의원,02-2651-0273,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.52326812419754,126.88524844058435

"서울특별시 영등포구 도신로 121, 2층 (도림동)",G,0,서울도림초인근 브라더매운갈비찜 맞은편 ,정담한의원,02-833-1075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.508585244006795,126.90517483553402

"서울특별시 영등포구 국제금융로2길 37, 205-1호 (여의도동, 에스트레뉴)",G,0,,정성엽한의원,02-786-8008,,2000,1100,2000,1100,2000,1100,2000,1100,2000,1100,,,,,,,37.522946624758404,126.92428368416617

"서울특별시 영등포구 당산로 67, 2층 (당산동2가, 재원빌딩)",G,0,재원빌딩,정해주한의원,02-2633-7575,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,0900,,,,,37.52090975363907,126.89519551122343
