name,address,tel
동구보건소,"대구 동구 동촌로 79 (검사동, 동구보건소)",T.053-662-3232

동구청,"대구 동구 아양로 207 (신암동, 동구청)",T.053-662-2267

이마트 반야월점,"대구 동구 안심로 389-2 (신서동, 이마트 반야월점)",T.053-665-1052

롯데마트 대구율하점,"대구 동구 안심로 80 (율하동, 롯데쇼핑프라자)",T.053-607-2504

코스트코 혁신도시점,"대구 동구 첨단로 10 (신서동, 코스트코)",T.053-1899-9900

북구청소년회관,"대구 북구 검단로 71-17 (산격동, 북구청소년회관)",T.053-384-6987

코스트코대구점,대구 북구 검단로 97 (산격동),T.053-1899-9900

강북보건지소,"대구 북구 대천로 81 (동천동, 동천동 행정복지센터)",T.053-665-4214

대현도서관,대구 북구 대현남로 43 (대현동),T.053-320-5174

까르르스타(칠곡점),대구 북구 동암로 90,T.053-324-7079

홈플러스칠곡점,"대구 북구 동암로12길 8 (동천동, 칠곡홈플러스)",T.053-607-8121

대구 북구보건소,"대구 북구 성북로 49 (침산동, 북구보건소)",T.053-665-3253

엑스코,"대구 북구 엑스코로 10 (산격동, 대구전시컨벤션센터)",T.053-601-5044

태전도서관,대구 북구 영송로 36-16,T.053-320-5182

대구 북구청,대구 북구 옥산로 65 (침산동),T.053-665-2317

대구광역시립북부도서관,"대구 북구 옥산로 75 (침산동, 북부도서관)",T.053-231-2635

텍스빌혼수백화점,"대구 북구 유통단지로 60 (산격동, 섬유제품관)",T.053-601-1500

NC아울렛엑스코점,"대구 북구 유통단지로14길 22 (산격동, 일반의류관)",T.053-662-9033

홈플러스대구점,"대구 북구 중앙대로 543 (칠성동2가, Homeplus 대구칠성점)",T.053-350-8124

동아아울렛(칠곡점),대구 북구 칠곡중앙대로 416,T.010-2488-4996

강북컨벤션웨딩,대구 북구 칠곡중앙대로 59,T.053-295-8000

국민건강보험공단대구북부지사,대구 북구 침산남로 199 (침산동),T.053-666-0119

이마트 칠성점,"대구 북구 침산로 93 (칠성동2가, 스펙트럼시티)",T.053-609-1055

롯데백화점 대구점,"대구 북구 태평로 161 (칠성동2가, 롯데백화점 대구역)",T.053-660-2624

롯데마트 칠성점,대구 북구 호암로 1,T.053-715-2522

서구청,"대구 서구 국채보상로 257 (평리동, 서구청)",T.053-663-2216

한국폴리텍대학교 대구캠퍼스,"대구 서구 국채보상로43길 15 (평리동, 한국폴리텍6대학)",T.053-560-3127

홈플러스 내당점,대구 서구 달구벌대로 1821,T.053-722-0812

대구서구청소년수련관,대구 서구 문화로 122,T.053-572-2451

서구비원건강증진센터,대구 서구 서대구로 330,T.053-663-3824

이마트트레이더스비산점,대구 서구 팔달로 54,T.053-714-1051

제니스 키즈랜드 도나리,대구 수성구 달구벌대로 2435,T.053-767-2122

수성구청,"대구 수성구 달구벌대로 2450 (범어동, 수성구청)",T.053-666-2297

수성구립 범어도서관,"대구 수성구 달구벌대로 2451 (범어동, 범어도서관)",T.053-668-1620

대구명복공원,"대구 수성구 달구벌대로541길 47 (고모동, 대구시설공단 명복공원)",T.053-743-5396

수성구립 고산도서관,"대구 수성구 달구벌대로650길 6 (신매동, 고산도서관)",T.053-668-1901

어린이회관,"대구 수성구 동대구로 176 (황금동, 어린이 회관)",T.053-803-7943

홈플러스 대구수성점,대구 수성구 동대구로 95,T.053-760-8005

이마트만촌점,"대구 수성구 동원로 136 (만촌동, 이마트만촌점)",T.053-602-1051

바르미스시뷔페,대구 수성구 무학로 78,T.010-2842-1768

대구시립미술관,"대구 수성구 미술관로 40 (삼덕동, 대구미술관)",T.053-803-7895

수성구보건소,"대구 수성구 수성로 213 (중동, 수성구보건소)",T.053-666-3101

고산건강생활지원센터,"대구 수성구 욱수천로 99 (신매동, 고산권보건복지센터)",T.053-666-3205

홈플러스 대구스타디움몰,대구 수성구 유니버시아드로 140,T.053-664-8124

동아백화점 수성점,"대구 수성구 지범로 191 (범물동, 동아백화점수성점)",T.053-780-2458

아일랜드하우스웨딩홀,대구 수성구 지범로 33,T.053-765-7777

수성구립 용학도서관,"대구 수성구 지범로41길 36 (범물동, 용학도서관)",T.053-668-1720

그랑쥬아뷔페,대구 수성구 화랑로 26,T.053-741-3507

대구광역시립 중앙도서관,"대구 중구 공평로10길 25 (동인동2가, 대구광역시립중앙도서관)",T.053-231-2063

중구청,"대구 중구 국채보상로139길 1 (동인동2가, 중구청)",T.053-661-2315

서문시장,"대구 중구 큰장로26길 45 (대신동, 대신119안전센터)",T.053-254-9870

중구보건소,"대구 중구 태평로 45 (태평로3가, 중구보건소)",T.053-661-3827

대덕구청,"대전 대덕구 대전로1033번길 20 (오정동, 대덕구청)",T.042-608-6702

신탄진서울휴게소,"대전 대덕구 산업단지로 27 (상서동, 신탄진 화물휴게소)",T.042-934-2442

대덕구보건소,"대전 대덕구 석봉로38번길 55 (석봉동, 대덕구보건소)",T.042-608-5483

대전대학교,"대전 동구 대학로 62 (용운동, 대전대학교)",T.042-280-2158

대전동구보건소,"대전 동구 동구청로 147 (가오동, 동구청)",T.042-251-6147

누리엘병원,"대전 동구 동서대로 1641 (용전동, 아남빌딩)",T.042-716-1221

한국병원,"대전 동구 동서대로 1672 (성남동, 대전한국병원)",T.042-606-1400

대전복합터미널,"대전 동구 동서대로 1689 (용전동, 대전복합터미널(서관))",T.042-620-0640

김영소아청소년과의원,"대전 동구 은어송로 63 (가오동, 글로리타워 투)",T.042-272-5119

홈플러스가오점,"대전 동구 은어송로 72 (가오동, 패션아일랜드)",T.042-281-8000

대전역,"대전 동구 중앙로 215 (정동, 대전역)",T.042-259-2429

대전역도시철도,"대전 동구 중앙로 지하 218 (중동, 대전역(도시철도))",T.042-539-3604

홈플러스동대전점,"대전 동구 한밭대로 1282 (용전동, (주)홈플러스 (주)동대전점)",T.042-608-8000

가수원도서관,"대전 서구 가수원로 91-11 (가수원동, 가수원도서관)",T.042-288-4778

갤러리아타임월드,"대전 서구 대덕대로 211 (둔산동, 갤러리아타임월드백화점)",T.042-480-5825

한밭수목원,"대전 서구 둔산대로 169 (만년동, 한밭수목원)",T.042-270-8482

KBS방송국,"대전 서구 둔산대로117번길 128 (만년동, 한국방송공사대전방송총국)",T.042-470-7126

대전시청의무실옆,"대전 서구 둔산로 100 (둔산동, 대전광역시청)",T.042-270-4843

세이브존대전점,"대전 서구 둔산로 201 (둔산동, 국화아파트)",T.042-479-9550

이마트둔산점,"대전 서구 둔산북로 41 (둔산동, 대전둔산이마트)",T.042-479-1053

서구청,"대전 서구 둔산서로 100 (둔산동, 서구청)",T.042-288-2292

홈플러스대전탄방점,"대전 서구 둔산중로 1 (탄방동, 홈플러스)",T.042-488-2080

서구보건소,"대전 서구 만년로 74 (만년동, 대전서구보건소)",T.042-288-4555

국민건강보험공단서부지사,대전 서구 만년로68번길 15-13 (만년동),T.042-602-3513

홈플러스대전둔산점,"대전 서구 문예로 107 (둔산동, 홈플러스대전둔산점)",T.042-611-8122

배재대학교대전서구건강가정다문화가족지원센터,"대전 서구 배재로 155-40 (도마동, 배재대학교)",T.042-520-5928

갈마도서관,"대전 서구 신갈마로127번길 138 (갈마동, 갈마도서관)",T.042-288-4742

어린이도서관,"대전 서구 정림동로 25 (정림동, 서구어린이도서관)",T.042-288-4830

정부대전청사,"대전 서구 청사로 189 (둔산동, 정부대전청사)",T.042-481-6019

둔산도서관,"대전 서구 청사로 263 (둔산동, 둔산도서관)",T.042-288-4802

이마트트레이더스월평점,"대전 서구 한밭대로 580 (월평동, 신세계이마트)",T.042-718-1052

홈플러스서대전점,"대전 유성구 대정로 23 (대정동, 홈플러스서대전점)",T.042-540-8000

모다아울렛대전점,"대전 유성구 대정로 5 (대정동, 모다아울렛)",T.070-7805-7305

유성구청,"대전 유성구 대학로 211 (어은동, 유성구청)",T.042-611-2106

충남대학교,"대전 유성구 대학로 99 (궁동, 충남대학교)",T.042-821-8791

국민건강보험공단대전유성지사,대전 유성구 도안북로 62 (용계동),T.042-820-8114

롯데마트노은점,대전 유성구 북유성대로 206 (하기동),T.042-820-8321

대전도시철도반석역,"대전 유성구 북유성대로 지하 303 (반석동, 반석역)",T.042-539-3622

롯데마트서대전점,"대전 유성구 유성대로 26-37 (원내동, 롯데마트 서대전점)",T.042-540-2524

구암도서관,"대전 유성구 유성대로626번길 57 (구암동, 구암평생학습센터)",T.042-601-6586

유성구보건소,"대전 유성구 유성대로730번길 51 (장대동, 유성구보건소)",T.042-611-5029

관평도서관,"대전 유성구 테크노4로 131 (관평동, 관평도서관)",T.042-716-0350

대전광역시건강가정다문화가족지원센터,"대전 유성구 테크노6로 40-17 (관평동, DTV근로자종합복지회관)",T.042-252-9989

롯데마트대덕점,"대전 유성구 테크노중앙로 14 (관평동, 롯데마트대덕테크노밸리점)",T.042-930-2500

대전도시철도월드컵경기장역,"대전 유성구 한밭대로 지하 155 (노은동, 월드컵경기장역)",T.042-826-3119

홈플러스유성점,"대전 유성구 한밭대로 502 (봉명동, 홈플러스)",T.042-822-1984

대전도시철도현충원역,"대전 유성구 현충원로 지하 455 (구암동, 현충원역)",T.042-539-3618

홈플러스스토어즈문화점,"대전 중구 계백로 1690 (문화동, 홈플러스데스콤㈜문화점)",T.042-716-8718

세이백화점,"대전 중구 계백로 1700 (문화동, 세이백화점)",T.042-229-2885

대전출입국관리사무소2층,"대전 중구 목중로26번길 7 (중촌동, 법무부대전출입국관리사무소)",T.042-220-2004

충남대학교간호대학,"대전 중구 문화로 266 (문화동, 충남대학교의과대학)",T.042-580-8302

대전아쿠아리움,대전 중구 보문산공원로 469 (대사동),T.042-226-2100

중구보건소,"대전 중구 산성로 63 (문화동, 중구보건소)",T.042-580-2748

서대전역,"대전 중구 오류로 23 (오류동, 서대전역)",T.042-259-2292

코스트코홀세일대전점,"대전 중구 오류로 41 (오류동, 코스트코대전점)",T.042-539-1234

이랜드리테일NC중앙로역점,"대전 중구 중앙로 141 (선화동, NC백화점)",T.042-718-2424

대전예술가의집,대전 중구 중앙로 32 (문화동),T.042-480-1080

중앙로지하상가,"대전 중구 중앙로 지하 145 (은행동, 중앙로역)",T.042-252-2064

강서보건소,부산 강서구 공항로811번길 10,T.051-970-3421

김해국제공항국내선,부산 강서구 공항진입로 108,T.051-974-3974

부산교통공사대저역,부산 강서구 낙동북로 295,T.051-678-6317

부산교통공사체육공원역,부산 강서구 낙동북로 371,T.051-678-6316

강서구청,부산 강서구 낙동북로 477,T.051-970-4152

부산교통공사강서구청역,부산 강서구 낙동북로 485,T.051-678-6315

부산교도소,부산 강서구 대저중앙로 29번길 62,T.051-718-1505

부산지방검찰청서부지청,부산 강서구 명지국제7로 67,T.051-520-4549

부산지방법원서부지원,부산 강서구 명지국제7로 77,T.051-812-1127

금정도서관,부산 금정구 금정도서관로 33,T.051-519-5626

부산교통공사구서역,부산 금정구 금정로 233번길 46,T.051-678-6130

부산교통공사서동역,"부산 금정구 반송로 387 (서동, 서동지하철역)",T.051-678-6407

부산교통공사금사역,"부산 금정구 반송로 465 (금사동, 금사 지하철 역)",T.051-678-6408

부산대학교법학전문대학원,부산 금정구 부산대학로 63번길 2,T.051-510-1278

부산교통공사장전역,부산 금정구 장전온천천로 144,T.051-678-6129

부산교통공사부산대역,부산 금정구 장전온천천로 48,T.051-678-6128

롯데마트금정점,부산 금정구 중앙대로 1731,T.057-580-7700

금정구보건소,부산 금정구 중앙대로 1777,T.051-519-5034

부산교통공사두실역,부산 금정구 중앙대로 1927-1,T.051-678-6131

부산교통공사남산역,부산 금정구 중앙대로 2019-1,T.051-678-6132

부산교통공사범어사역,부산 금정구 중앙대로 2107,T.051-678-6133

부산교통공사노포역,부산 금정구 중앙대로 2238,T.051-678-6134

이마트금정점,부산 금정구 중앙대로1841번길 24,T.051-606-1054

부산지방공단스포원양호실,부산 금정구 체육공원로399번길 324,T.051-550-1411

기장군청,부산 기장군 기장읍 기장대로 560,T.051-709-4162

롯데프리미엄아울렛동부산점,"부산 기장군 기장읍 기장해안로 147 (당사리, 롯데몰 동부산점)",T.051-901-1715

수산과학관,부산 기장군 기장읍 기장해안로 216,T.051-720-3067

코레일동해선오시리아역,"부산 기장군 기장읍 동부산관광5로 14 (당사리, 오시리아역)",T.051-440-2275

국립부산과학관1층후문,부산 기장군 기장읍 동부산관광6로 59,T.051-750-2388

코레일동해선기장역,부산 기장군 기장읍 차성로288번길 86,T.051-440-2277

대라다목적도서관,부산 기장군 기장읍 차성서로 86,T.051-709-3963

메가마트기장점,부산 기장군 일광면 기장대로 673,T.051-728-7108

코레일동해선일광역,부산 기장군 일광면 일광로 111-10,T.051-440-2279

장안휴게소부산방향,부산 기장군 장안읍 동해고속도로 25,T.051-727-3647

신세계부산프리미엄아울렛,부산 기장군 장안읍 정관로 1133,T.051-940-1911

정관보건지소,부산 기장군 정관읍 용수로 4,T.051-709-2935

홈플러스부산정관점,부산 기장군 정관읍 정관5로 50,T.051-519-8224

기장군육아종합지원센터,부산 기장군 정관읍 정관중앙로 110,T.051-991-0777

정관어린이도서관,부산 기장군 정관읍 8로 11,T.051-706-5386

기장도서관,부산 기장군 차성동로 126번길 13-5,T.051-709-5322

부산교통공사안평역,부산 기장군 철마면 반송로 1101,T.051-678-6414

부산교통공사고촌역,부산 기장군 철마면 반송로 991,T.051-678-6413

남구청,부산 남구 못골로 19,T.051-607-4355

남구보건소,부산 남구 못골로 23,T.051-607-6429

부산교통공사못골역,"부산 남구 수영로 지하 170 (대연동, 못골역)",T.051-678-6214

부산교통공사대연역,"부산 남구 수영로 지하 242 (대연동, 대연역)",T.051-678-6213
